M64,R64,C64,L64,V64,M63,R63,C63,L63,V63,M62,R62,C62,L62,V62,M61,R61,C61,L61,V61,M60,R60,C60,L60,V60,M59,R59,C59,L59,V59,M58,R58,C58,L58,V58,M57,R57,C57,L57,V57,M56,R56,C56,L56,V56,M55,R55,C55,L55,V55
143.0,3.0,6.071428570078571,0.2857142857572424,153.9190305912861,143.0,3.0,6.071428541988067,0.2857142857572424,165.02415779004988,143.0,3.0,6.071428564378092,0.2857142857572424,176.18231500132484,143.0,3.0,6.071428568399739,0.2857142857572424,187.4002752031294,143.0,3.0,6.071428564655244,0.2857142857572424,198.68477937962155,143.0,3.0,6.071428555487173,0.2857142857572424,210.04172708545147,143.0,3.0,6.071428556433641,0.2857142857572424,221.47599942579757,143.0,3.0,6.071428533624694,0.2857142857572424,232.99190376398028,143.0,3.0,6.071428533929801,0.2857142857572424,244.5935116512642,143.0,3.0,6.071428504803387,0.2857142857572424,256.2854351054732
145.0,3.0,6.071428564188248,0.2857142861277496,154.34711515134254,145.0,3.0,6.071428559458789,0.2857142861277496,165.45858998832364,145.0,3.0,6.071428556337056,0.2857142861277496,176.62379483106986,145.0,3.0,6.071428558817914,0.2857142861277496,187.85020733302883,145.0,3.0,6.071428567784385,0.2857142861277496,199.14509168502883,145.0,3.0,6.071428561102518,0.2857142861277496,210.51438860188767,145.0,3.0,6.071428561398768,0.2857142861277496,221.9628132893931,145.0,3.0,6.071428513401283,0.2857142861277496,233.49448832591025,145.0,3.0,6.0714285526347345,0.2857142861277496,245.11333617705571,145.0,3.0,6.071428520393313,0.2857142861277496,256.82389713985185
147.0,3.0,6.071428568967377,0.28571428621842015,154.77263750751675,147.0,3.0,6.071428561111462,0.28571428621842015,165.89041769490225,147.0,3.0,6.071428556908017,0.28571428621842015,177.06273201981304,147.0,3.0,6.071428566420272,0.28571428621842015,188.29783731237677,147.0,3.0,6.071428541709723,0.28571428621842015,199.6034361418271,147.0,3.0,6.071428566029846,0.28571428621842015,210.98541827725427,147.0,3.0,6.071428566797147,0.28571428621842015,222.44829393376781,147.0,3.0,6.071428562467199,0.28571428621842015,233.99599005245435,147.0,3.0,6.071428530835106,0.28571428621842015,245.63228267855266,147.0,3.0,6.071428539273787,0.28571428621842015,257.3615863058118
149.0,3.0,6.071428565053882,0.2857142857899012,155.19564595022197,149.0,3.0,6.07142855449698,0.2857142857899012,166.31969844443753,149.0,3.0,6.071428569941027,0.2857142857899012,177.49921678016864,149.0,3.0,6.071428555476558,0.2857142857899012,188.74329066813937,149.0,3.0,6.071428569662838,0.2857142857899012,200.05995051536175,149.0,3.0,6.0714285540599855,0.2857142857899012,211.45495082214993,149.0,3.0,6.071428540381583,0.2857142857899012,222.93256094924598,149.0,3.0,6.071428554622666,0.2857142857899012,234.49651254137513,149.0,3.0,6.071428539881343,0.2857142857899012,246.15043943715438,149.0,3.0,6.071428568112568,0.2857142857899012,257.8987295754702
151.0,3.0,6.071428570222912,0.2857142857283772,155.61618204359164,151.0,3.0,6.071428570857205,0.2857142857283772,166.74648626799294,151.0,3.0,6.071428569701503,0.2857142857283772,177.93334066839617,151.0,3.0,6.071428556913394,0.2857142857283772,189.18669170496005,151.0,3.0,6.071428566243267,0.2857142857283772,200.51476689438218,151.0,3.0,6.071428561130621,0.2857142857283772,211.92310770760903,151.0,3.0,6.071428569110628,0.2857142857283772,223.41572414516918,151.0,3.0,6.071428562043494,0.2857142857283772,234.9961502826979,151.0,3.0,6.071428559544074,0.2857142857283772,246.66788625714423,151.0,3.0,6.071303514883745,0.2857142857283772,258.4352690464545
153.0,3.0,6.071428569340201,0.2857142858696867,156.03428519518388,153.0,3.0,6.071428539446748,0.2857142858696867,167.17083588700768,153.0,3.0,6.0714285395496805,0.2857142858696867,178.36520084452272,153.0,3.0,6.071428566661146,0.2857142858696867,189.62816684479054,153.0,3.0,6.071428570003768,0.2857142858696867,200.96801505609173,153.0,3.0,6.071428549819084,0.2857142858696867,212.39000974967894,153.0,3.0,6.071428565260811,0.2857142858696867,223.89788761859543,153.0,3.0,6.071428516157741,0.2857142858696867,235.49499138609292,153.0,3.0,6.07142852495235,0.2857142858696867,247.18469688419964,153.0,3.0,6.071428552257375,0.2857142858696867,258.97121727673397
155.0,3.0,6.071428557407204,0.28571428576743024,156.44999720993823,155.0,3.0,6.071428568464591,0.28571428576743024,167.59280830068772,155.0,3.0,6.0714285648987385,0.28571428576743024,178.79490332771886,155.0,3.0,6.071428544936528,0.28571428576743024,190.06784490871826,155.0,3.0,6.071428550898513,0.28571428576743024,201.41982177131183,155.0,3.0,6.071428568449278,0.28571428576743024,212.85576942372185,155.0,3.0,6.071428569267623,0.28571428576743024,224.37914837030473,155.0,3.0,6.071428562702284,0.28571428576743024,235.9931173743026,155.0,3.0,6.071428558258914,0.28571428576743024,247.7009389924672,155.0,3.0,6.071428564475825,0.28571428576743024,259.50696448064116
157.0,3.0,6.071428570983131,0.2857142858479942,156.86335871947918,157.0,3.0,6.071428562337159,0.2857142858479942,168.01246818934095,157.0,3.0,6.071428569930385,0.2857142858479942,179.22255975476375,157.0,3.0,6.071428565969477,0.2857142858479942,190.5058544144027,157.0,3.0,6.0714285284747875,0.2857142858479942,201.8703091727429,157.0,3.0,6.071428493420266,0.2857142858479942,213.32049425879748,157.0,3.0,6.071428489213732,0.2857142858479942,224.85959667938022,157.0,3.0,6.071428553795941,0.2857142858479942,236.49060301651957,157.0,3.0,6.054184948491509,0.2857142858479942,248.21276103830024,157.0,3.0,6.071428554447754,0.2857142858479942,260.0419910631038
159.0,3.0,6.071428563510831,0.28571428613437244,157.2744078876678,159.0,3.0,6.071428560178328,0.28571428613437244,168.42988384439406,159.0,3.0,6.071428566810908,0.28571428613437244,179.64828495786298,159.0,3.0,6.071428552022745,0.28571428613437244,190.94232078398718,159.0,3.0,6.0714285531354015,0.28571428613437244,202.31959261030153,159.0,3.0,6.071428532614134,0.28571428613437244,213.78428286246984,159.0,3.0,6.071428566890909,0.28571428613437244,225.3393146284683,159.0,3.0,6.071428544859332,0.28571428613437244,236.98751579247843,159.0,3.0,6.071428524665791,0.28571428613437244,248.73195737410282,159.0,3.0,6.0714285635862675,0.28571428613437244,260.57693111943104
161.0,3.0,6.071428565907273,0.28571428695845535,157.68319223275327,161.0,3.0,6.071428559376442,0.28571428695845535,168.845139618327,161.0,3.0,6.071428553413155,0.28571428695845535,180.07220498691322,161.0,3.0,6.071428558100486,0.28571428695845535,191.3773728851912,161.0,3.0,6.0714285680734426,0.28571428695845535,202.76778646907047,161.0,3.0,6.071428541234713,0.28571428695845535,214.2472313038855,161.0,3.0,6.071428534553785,0.28571428695845535,225.81838102237893,161.0,3.0,6.071428560163573,0.28571428695845535,237.4839197889335,161.0,3.0,6.071428566224753,0.28571428695845535,249.24684073803115,161.0,3.0,6.071428547248268,0.28571428695845535,261.1112988987913
163.0,3.0,6.071428553481233,0.2857142859205779,158.0897546527561,163.0,3.0,6.071428556376286,0.2857142859205779,169.25831962186922,163.0,3.0,6.071428558715138,0.2857142859205779,180.49444145557945,163.0,3.0,6.07142855992196,0.2857142859205779,191.8111306482529,163.0,3.0,6.071428563191727,0.2857142859205779,203.21499475587666,163.0,3.0,6.07142854529466,0.2857142859205779,214.7094255458141,163.0,3.0,6.071428565720525,0.2857142859205779,226.29686573134353,163.0,3.0,6.071428559672746,0.2857142859205779,237.9798714514137,163.0,3.0,6.071428509738995,0.2857142859205779,249.76136973052152,163.0,3.0,6.071428564441229,0.2857142859205779,261.64558547063433
165.0,3.0,6.071428570674811,0.28571428672390037,158.4941442449727,165.0,3.0,6.071428537097177,0.28571428672390037,169.66952248443997,165.0,3.0,6.0714285656244495,0.28571428672390037,180.91512164000062,165.0,3.0,6.071428554427327,0.28571428672390037,192.24371301858008,165.0,3.0,6.0714285265513634,0.28571428672390037,203.66131771262366,165.0,3.0,6.07142854779172,0.28571428672390037,215.17094727093766,165.0,3.0,6.071428564108781,0.28571428672390037,226.77483430205126,165.0,3.0,6.071428550916124,0.28571428672390037,238.47542335245015,165.0,3.0,6.071428475638992,0.28571428672390037,250.27558653698247,165.0,3.0,6.071428555634101,0.28571428672390037,262.17946624310804
167.0,3.0,6.071428567276193,0.2857142858774167,158.89639978229818,167.0,3.0,6.071428569743605,0.2857142858774167,170.07884581884784,167.0,3.0,6.071428566517222,0.2857142858774167,181.33436616657033,167.0,3.0,6.071428553545065,0.2857142858774167,192.6752295086317,167.0,3.0,6.071428560533552,0.2857142858774167,204.10684598928435,167.0,3.0,6.071428554608651,0.2857142858774167,215.63186953426867,167.0,3.0,6.0714285709640805,0.2857142858774167,227.25234490668774,167.0,3.0,6.0714285696425545,0.2857142858774167,238.97062183929967,167.0,3.0,6.071428568458122,0.2857142858774167,250.78952817469676,167.0,3.0,6.071428563282768,0.2857142858774167,262.71327247255863
169.0,3.0,6.071428551567411,0.2857142858147913,159.29657366236117,169.0,3.0,6.071428555552881,0.2857142858147913,170.4864062905447,169.0,3.0,6.071428553902043,0.2857142858147913,181.75230042069194,169.0,3.0,6.071428557988831,0.2857142858147913,193.10578735065715,169.0,3.0,6.07142856874003,0.2857142858147913,204.55166538506867,169.0,3.0,6.071428563243232,0.2857142858147913,216.09225939239144,169.0,3.0,6.071428553722617,0.2857142858147913,227.72945062143705,169.0,3.0,6.07142853751172,0.2857142858147913,239.46550879890702,169.0,3.0,6.071428561287152,0.2857142858147913,251.30322779093362,169.0,3.0,6.071428403522593,0.2857142858147913,263.24681630798
171.0,3.0,6.071428569142007,0.2857142859215356,159.6947152643865,171.0,3.0,6.071428564144564,0.2857142859215356,170.89232179310136,171.0,3.0,6.071428557732837,0.2857142859215356,182.16904378735398,171.0,3.0,6.0714285604207054,0.2857142859215356,193.53548621341483,171.0,3.0,6.071428544946183,0.2857142859215356,204.99585476364481,171.0,3.0,6.071428537908125,0.2857142859215356,216.55217913865306,171.0,3.0,6.071428566041224,0.2857142859215356,228.2061998689314,171.0,3.0,6.071428508045072,0.2857142859215356,239.96012229297432,171.0,3.0,6.071428542298727,0.2857142859215356,251.81671548156493,171.0,3.0,6.071428564350484,0.2857142859215356,263.78022407097546
173.0,3.0,6.071428570760097,0.28571428726269965,160.09088162307643,173.0,3.0,6.071428553931991,0.28571428726269965,171.2967191383825,173.0,3.0,6.071428554008719,0.28571428726269965,182.58471403676955,173.0,3.0,6.071428557738535,0.28571428726269965,193.9644203434099,173.0,3.0,6.071428556948781,0.28571428726269965,205.4394869006306,173.0,3.0,6.071428558889962,0.28571428726269965,217.0116846363866,173.0,3.0,6.071428547248187,0.28571428726269965,228.68263609850197,173.0,3.0,6.0714285643808985,0.28571428726269965,240.4544962376364,173.0,3.0,6.07142854983981,0.28571428726269965,252.33001788996404,173.0,3.0,6.071428555801292,0.28571428726269965,264.3134684279019
175.0,3.0,6.071428569975289,0.2857142859131044,160.48514497955318,175.0,3.0,6.071428527971017,0.2857142859131044,171.69972729945292,175.0,3.0,6.071428568197825,0.2857142859131044,182.99942432154947,175.0,3.0,6.071428547720307,0.2857142859131044,194.39267847776372,175.0,3.0,6.07142856512089,0.2857142859131044,205.88262986753818,175.0,3.0,6.07142851384375,0.2857142859131044,217.4708279421937,175.0,3.0,6.071428554353071,0.2857142859131044,229.15879983929528,175.0,3.0,6.071428539311375,0.2857142859131044,240.94866223685924,175.0,3.0,6.071428567553469,0.2857142859131044,252.84315982954107,175.0,3.0,6.071428560718623,0.2857142859131044,264.8465731106266
177.0,3.0,6.071428567941578,0.2857142865576915,160.8775951654632,177.0,3.0,6.071428570455096,0.2857142865576915,172.10147900043904,177.0,3.0,6.071428552057506,0.2857142865576915,183.41328340827042,177.0,3.0,6.07142856206466,0.2857142865576915,194.82034302149546,177.0,3.0,6.071428561849512,0.2857142865576915,206.32534564490024,177.0,3.0,6.071428557040455,0.2857142865576915,217.929656554874,177.0,3.0,6.071428558551963,0.2857142865576915,229.63472718760872,177.0,3.0,6.071428546703331,0.2857142865576915,241.4426482330656,177.0,3.0,6.071428545280581,0.2857142865576915,253.35616309823206,177.0,3.0,6.071428559103081,0.2857142865576915,265.37957439664183
179.0,3.0,6.071428557873855,0.28571428851976965,161.26832509165905,179.0,3.0,6.071428569679917,0.28571428851976965,172.50209647934216,179.0,3.0,6.0714285491623325,0.28571428851976965,183.82638866023484,179.0,3.0,6.07142855475673,0.28571428851976965,195.2474864415736,179.0,3.0,6.07142852591404,0.28571428851976965,206.7676881966206,179.0,3.0,6.07142856355303,0.28571428851976965,218.38821090840864,179.0,3.0,6.071428521413769,0.28571428851976965,230.1104491774151,179.0,3.0,6.0714285687642215,0.28571428851976965,241.93647816245695,179.0,3.0,6.071428545235881,0.28571428851976965,253.8690463364081,179.0,3.0,6.0714285192833755,0.28571428851976965,265.9124768833434
181.0,3.0,6.071428567912782,0.2857142861159633,161.6574614897549,181.0,3.0,6.0714285701033415,0.2857142861159633,172.90170967864066,181.0,3.0,6.07142856919822,0.2857142861159633,184.23883612668885,181.0,3.0,6.071428562897849,0.2857142861159633,195.67417799433625,181.0,3.0,6.07142856802289,0.2857142861159633,207.20970823641903,181.0,3.0,6.071428568682685,0.2857142861159633,218.84652872096214,181.0,3.0,6.071428538308999,0.2857142861159633,230.58599446782887,181.0,3.0,6.071428552300749,0.2857142861159633,242.4301739872816,181.0,3.0,6.071428543984762,0.2857142861159633,254.38182655588312,181.0,3.0,6.071428563367493,0.2857142861159633,266.4452996062831
183.0,3.0,6.071428571375522,0.28571428594501513,162.0451201383639,183.0,3.0,6.071428555310048,0.28571428594501513,173.30043338293845,183.0,3.0,6.071428568377372,0.28571428594501513,184.6507106351735,183.0,3.0,6.0714285684799245,0.28571428594501513,196.1004785850194,183.0,3.0,6.0714285560431795,0.28571428594501513,207.65145034316447,183.0,3.0,6.0714285597697275,0.28571428594501513,219.30464339246296,183.0,3.0,6.0714285688909655,0.28571428594501513,231.0613882507255,183.0,3.0,6.071428561092884,0.28571428594501513,242.92375504201365,183.0,3.0,6.0714285501650975,0.28571428594501513,254.89451872734253,183.0,3.0,6.071428498041666,0.28571428594501513,266.97804701217126
185.0,3.0,6.071428560493423,0.2857142876260228,162.43147400841335,185.0,3.0,6.071428539738444,0.2857142876260228,173.69839061341008,185.0,3.0,6.071428555976653,0.2857142876260228,185.06209583471303,185.0,3.0,6.071428562076189,0.2857142876260228,196.52644637966952,185.0,3.0,6.071428560612445,0.2857142876260228,208.09295639241287,185.0,3.0,6.071428551755631,0.2857142876260228,219.76258582648535,185.0,3.0,6.071428569302369,0.2857142876260228,231.53665375617982,185.0,3.0,6.071428570859327,0.2857142876260228,243.4172390383388,185.0,3.0,6.07142854194187,0.2857142876260228,255.407136509792,185.0,3.0,6.0714285148882565,0.2857142876260228,267.5107413755946
187.0,3.0,6.071428567779483,0.2857142868578526,162.8166853640828,187.0,3.0,6.071428569776358,0.2857142868578526,174.09569045530498,187.0,3.0,6.071428557809851,0.2857142868578526,185.47306558185102,187.0,3.0,6.0714285616162025,0.2857142868578526,196.95213268975573,187.0,3.0,6.071428570653001,0.2857142868578526,208.53426327563577,187.0,3.0,6.071428544721226,0.2857142868578526,220.22038321645826,187.0,3.0,6.0714284930545155,0.2857142868578526,232.01181139798604,187.0,3.0,6.071428567471954,0.2857142868578526,243.91064151681462,187.0,3.0,6.07142853057037,0.2857142868578526,255.9196918830538,187.0,3.0,6.071428528032573,0.2857142868578526,268.0433872113188
189.0,3.0,6.071428555833578,0.2857142866680812,163.2009152671203,189.0,3.0,6.0714285472769145,0.2857142866680812,174.4924349798612,189.0,3.0,6.071428567860541,0.2857142866680812,185.88368698666193,189.0,3.0,6.071428551212984,0.2857142866680812,197.37758374199836,189.0,3.0,6.071428556280457,0.2857142866680812,208.97540406600507,189.0,3.0,6.071428541595848,0.2857142866680812,220.67805986216746,189.0,3.0,6.071428567129353,0.2857142866680812,232.48687937444532,189.0,3.0,6.071428559634135,0.2857142866680812,244.40397629899508,189.0,3.0,6.071428569085688,0.2857142866680812,256.43219546816346,189.0,3.0,6.071428541441359,0.2857142866680812,268.5759999739284
191.0,3.0,6.071428553746532,0.2857142884902427,163.5842955376781,191.0,3.0,6.07142854841589,0.2857142884902427,174.8887077575133,191.0,3.0,6.071427525470692,0.2857142884902427,186.2940138572602,191.0,3.0,6.071428558382841,0.2857142884902427,197.80283602438809,191.0,3.0,6.071428553037175,0.2857142884902427,209.41640461486207,191.0,3.0,6.071428554268677,0.2857142884902427,221.13563462216112,191.0,3.0,6.071428564583041,0.2857142884902427,232.96187172542236,191.0,3.0,6.071428531773407,0.2857142884902427,244.89725402234444,191.0,3.0,6.071428564128315,0.2857142884902427,256.94465541870403,191.0,3.0,6.071428528409415,0.2857142884902427,269.1085669199491
193.0,3.0,6.071428569193799,0.28571428622415296,163.9669464142126,193.0,3.0,6.071428556771085,0.28571428622415296,175.2845817134943,193.0,3.0,6.0714285522636215,0.28571428622415296,186.7040928591979,193.0,3.0,6.071428556723827,0.28571428622415296,198.22792132178589,193.0,3.0,6.071428561000325,0.28571428622415296,209.85728753995974,193.0,3.0,6.071428557292675,0.28571428622415296,221.59312404470612,193.0,3.0,6.071428564375548,0.28571428622415296,233.43680081373583,193.0,3.0,6.071428556920643,0.28571428622415296,245.3904840574707,193.0,3.0,6.071428559326006,0.28571428622415296,257.45707892800255,193.0,3.0,6.071428564341549,0.28571428622415296,269.641116913452
195.0,3.0,6.0714285642888886,0.2857142880808657,164.34898382849886,195.0,3.0,6.071428552273128,0.2857142880808657,175.68012568410873,195.0,3.0,6.071428565682928,0.2857142880808657,187.11396687206258,195.0,3.0,6.07142855093006,0.2857142880808657,198.65286869065818,195.0,3.0,6.0714285324948705,0.2857142880808657,210.29807343573532,195.0,3.0,6.071428560338415,0.2857142880808657,222.05054317365887,195.0,3.0,6.071428567633546,0.2857142880808657,233.91167784200684,195.0,3.0,6.071428568667392,0.2857142880808657,245.88367487826923,195.0,3.0,6.071425415602103,0.2857142880808657,257.9694723131539,195.0,3.0,6.071428537048958,0.2857142880808657,270.17364691951997
197.0,3.0,6.071428553940692,0.2857142858039659,164.73049781283174,197.0,3.0,6.071428556887246,0.2857142858039659,176.07539135316418,197.0,3.0,6.071428541661321,0.2857142858039659,187.52366846606972,197.0,3.0,6.071428565955143,0.2857142858039659,199.07770021326073,197.0,3.0,6.071428558810045,0.2857142858039659,210.73877796688254,197.0,3.0,6.071428568932072,0.2857142858039659,222.50790341428797,197.0,3.0,6.071428551148146,0.2857142858039659,234.38651129688583,197.0,3.0,6.071428535109453,0.2857142858039659,246.3768328993272,197.0,3.0,6.0714285603039535,0.2857142858039659,258.4818410289701,197.0,3.0,6.071428551179666,0.2857142858039659,270.7061483298949
199.0,3.0,6.071428560634748,0.2857142876035306,165.1115866629883,199.0,3.0,6.071383996367263,0.2857142876035306,176.47043133455122,199.0,3.0,6.071428556015169,0.2857142876035306,187.93322994575348,199.0,3.0,6.071428562027186,0.2857142876035306,199.50243764522133,199.0,3.0,6.071428551039598,0.2857142876035306,211.17941646478027,199.0,3.0,6.071428562224803,0.2857142876035306,222.96521591380878,199.0,3.0,6.071428531283903,0.2857142876035306,234.86130945660904,199.0,3.0,6.071428564442532,0.2857142876035306,246.86996437357217,199.0,3.0,6.071428569958698,0.2857142876035306,258.99418931215604,199.0,3.0,6.071428548820108,0.2857142876035306,271.2386375121409
201.0,3.0,6.071428549278949,0.2857142862334968,165.49229167505084,201.0,3.0,6.071428555444964,0.2857142862334968,176.8652787237255,201.0,3.0,6.071428568526965,0.2857142862334968,188.34267088823572,201.0,3.0,6.071428546686806,0.2857142862334968,199.92709431952875,201.0,3.0,6.071428568948278,0.2857142862334968,211.61999841756347,201.0,3.0,6.071428537149444,0.2857142862334968,223.4224875932142,201.0,3.0,6.071428546982746,0.2857142862334968,235.33607748191744,201.0,3.0,6.071428524641167,0.2857142862334968,247.36307319196194,201.0,3.0,6.071428552036371,0.2857142862334968,259.50652032851355,201.0,3.0,6.07142855354858,0.2857142862334968,271.77111861871566
1.0,5.0,1.9130241197276043,0.2857142857142857,95.80637460875545,1.0,5.0,2.103466741933027,0.2857142857142857,109.93049128103196,1.0,5.0,2.2483155974656985,0.2857142857142857,123.69750757860726,1.0,5.0,2.3546255770946245,0.2857142857142857,137.22732091904498,1.0,5.0,2.43343479487059,0.2857142857142857,150.59657906670435,1.0,5.0,2.4958781769829925,0.2857142857142857,163.85821299584592,1.0,5.0,2.5414352155725703,0.2857142857142857,177.04608327887593,1.0,5.0,2.583158879289419,0.2857142857142857,190.1813077240888,1.0,5.0,2.6183122125340175,0.2857142857142857,203.27773092442487,1.0,5.0,2.651866308923634,0.2857142857142857,216.3454237283183
3.0,5.0,2.0604859466842984,0.2857142857510076,99.30364983721866,3.0,5.0,2.241411485245335,0.2857142857510076,113.25363368651114,3.0,5.0,2.379989139862325,0.2857142857510076,126.90105693216411,3.0,5.0,2.487250971160078,0.2857142857510076,140.34622244682114,3.0,5.0,2.56591613498147,0.2857142857510076,153.65616446238997,3.0,5.0,2.6242611184627114,0.2857142857510076,166.87509365091563,3.0,5.0,2.671811649494078,0.2857142857510076,180.03016505027446,3.0,5.0,2.710649832049213,0.2857142857510076,193.13850628531117,3.0,5.0,2.7496678589392056,0.2857142857510076,206.21163022149796,3.0,5.0,2.788225417096614,0.2857142857510076,219.25774411163172
5.0,5.0,2.214628962529362,0.2857142857322569,102.65704001491017,5.0,5.0,2.3871994404583514,0.2857142857322569,116.45886940055047,5.0,5.0,2.518974255557751,0.2857142857322569,130.00299764952194,5.0,5.0,2.6216732803941727,0.2857142857322569,143.37538485942434,5.0,5.0,2.6956835264334615,0.2857142857322569,156.63399160856684,5.0,5.0,2.7540377511639917,0.2857142857322569,169.81474070961707,5.0,5.0,2.804261926194121,0.2857142857322569,182.93938921553888,5.0,5.0,2.8471077898484682,0.2857142857322569,196.02205833987057,5.0,5.0,2.8836430989488067,0.2857142857322569,209.07211326601814,5.0,5.0,2.926834843832914,0.2857142857322569,222.09598594377638
7.0,5.0,2.3659305426528796,0.2857142857266065,105.88102101219754,7.0,5.0,2.534256063311463,0.2857142857266065,119.55548447566443,7.0,5.0,2.6615229429962923,0.2857142857266065,133.0100061400029,7.0,5.0,2.7580687033434197,0.2857142857266065,146.31986559780324,7.0,5.0,2.830676203913767,0.2857142857266065,159.53342753136567,7.0,5.0,2.8884297621692276,0.2857142857266065,172.67934042501236,7.0,5.0,2.9417638488960396,0.2857142857266065,185.77530254959328,7.0,5.0,2.9886623554636147,0.2857142857266065,198.83298647715085,7.0,5.0,3.0339354559102856,0.2857142857266065,211.85973127822706,7.0,5.0,3.0772321814638857,0.2857142857266065,224.86046947234348
9.0,5.0,2.528040634692208,0.2857142858419913,108.98658497327867,9.0,5.0,2.687090290854985,0.2857142858419913,122.5509148294573,9.0,5.0,2.808872001945613,0.2857142858419913,135.92837517999598,9.0,5.0,2.900492791199214,0.2857142858419913,149.18411687907027,9.0,5.0,2.9730675581614725,0.2857142858419913,162.35728592884104,9.0,5.0,3.0311537719568182,0.2857142858419913,175.470826406263,9.0,5.0,3.087896404666039,0.2857142858419913,188.53926691353686,9.0,5.0,3.1398170223397415,0.2857142858419913,201.57207788009183,9.0,5.0,3.1904223619268435,0.2857142858419913,214.57467754551448,9.0,5.0,3.2403484405806235,0.2857142858419913,227.5511799223254
11.0,5.0,2.692854632267053,0.2857142857142857,111.98340214521214,11.0,5.0,2.848153349293994,0.2857142857142857,125.4521242142105,11.0,5.0,2.961848058178842,0.2857142857142857,138.76336647386907,11.0,5.0,3.049615880918573,0.2857142857142857,151.9714725392418,11.0,5.0,3.1220676905003875,0.2857142857142857,165.10756291589658,11.0,5.0,3.1813542942479147,0.2857142857142857,178.19039276860096,11.0,5.0,3.241022040008985,0.2857142857142857,191.2319169806722,11.0,5.0,3.299448712665622,0.2857142857142857,204.23939287271844,11.0,5.0,3.356343563360206,0.2857142857142857,217.21672192504593,11.0,5.0,3.41230800892059,0.2857142857142857,230.16777265124375
13.0,5.0,2.8612805031526176,0.2857142857266704,114.87889924820458,13.0,5.0,3.007883495533658,0.2857142857266704,128.26527560763813,13.0,5.0,3.1172001222669943,0.2857142857266704,141.51912406988737,13.0,5.0,3.202053547617016,0.2857142857266704,154.68426726637497,13.0,5.0,3.274681306073793,0.2857142857266704,167.78571247331618,13.0,5.0,3.338405838030866,0.2857142857266704,180.83889184908028,13.0,5.0,3.4013424769613323,0.2857142857266704,193.853401891915,13.0,5.0,3.468554468684148,0.2857142857266704,206.83441470672642,13.0,5.0,3.5357910269672823,0.2857142857266704,219.78507115657203,13.0,5.0,3.600566311486583,0.2857142857266704,232.70960805756573
15.0,5.0,3.0357658048701466,0.285714286054515,117.6797436505502,15.0,5.0,3.167942774421758,0.285714286054515,130.99558374624254,15.0,5.0,3.273983490131632,0.285714286054515,144.19880352859798,15.0,5.0,3.358507591390092,0.285714286054515,157.32423893831822,15.0,5.0,3.438682069233637,0.285714286054515,170.392585398499,15.0,5.0,3.5098717650816447,0.285714286054515,183.41659898898897,15.0,5.0,3.5839996587509857,0.285714286054515,196.4034094766722,15.0,5.0,3.65398290725244,0.285714286054515,209.35655427795507,15.0,5.0,3.729333179151219,0.285714286054515,222.27909135445591,15.0,5.0,3.8042387741038155,0.285714286054515,235.17605570249518
17.0,5.0,3.209652438788258,0.28571428586358916,120.3924157671723,17.0,5.0,3.339622396609463,0.28571428586358916,133.6471977303218,17.0,5.0,3.4451151597744953,0.28571428586358916,146.80455549632893,17.0,5.0,3.537337109170185,0.28571428586358916,159.8927267764126,17.0,5.0,3.611370640495436,0.28571428586358916,172.92902175451354,17.0,5.0,3.691474858340168,0.28571428586358916,185.92352988542672,17.0,5.0,3.779024933678119,0.28571428586358916,198.88107519370783,17.0,5.0,3.8683482181066324,0.28571428586358916,211.80458381146485,17.0,5.0,3.954165881202449,0.28571428586358916,224.69768848043435,17.0,5.0,4.041709068105063,0.28571428586358916,237.5663354223513
19.0,5.0,3.39140366383808,0.2857142857142857,123.0225357018989,19.0,5.0,3.519990112813655,0.2857142857142857,136.22343102033238,19.0,5.0,3.623817983695586,0.2857142857142857,149.33812987050413,19.0,5.0,3.7209550833185006,0.2857142857142857,162.39041350725242,19.0,5.0,3.810776542061733,0.2857142857142857,175.39480803124678,19.0,5.0,3.9065855238381024,0.2857142857142857,188.3586695194529,19.0,5.0,4.001778996978384,0.2857142857142857,201.28502735000052,19.0,5.0,4.098380155381072,0.2857142857142857,214.17702486940925,19.0,5.0,4.196912719182469,0.2857142857142857,227.039205547494,19.0,5.0,4.30221948300525,0.2857142857142857,239.8783676736666
21.0,5.0,3.5838529985013365,0.2857142858214036,125.57434981494092,21.0,5.0,3.710502655842774,0.2857142858214036,138.72593369380834,21.0,5.0,3.8251934787188677,0.2857142858214036,151.80013149332652,21.0,5.0,3.9250671269469954,0.2857142858214036,164.81734469326173,21.0,5.0,4.027183187648585,0.2857142858214036,177.78920244493483,21.0,5.0,4.131102333275387,0.2857142858214036,190.72010018449419,21.0,5.0,4.247233795055263,0.2857142858214036,203.61274820498335,21.0,5.0,4.364853702150181,0.2857142858214036,216.47110724316468,21.0,5.0,4.491003179860213,0.2857142858214036,229.3011365279263,21.0,5.0,4.606693995225873,0.2857142858214036,242.10976463413436
